"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"471";"T2388";"  8 relev‚s"
"472";"T2388";" 18 esp‚ces"
"473";"T2389";"2389"
"474";"T2389";"  2 relev‚s"
"475";"T2389";"  6 esp‚ces"
"476";"T2390";"2390"
"477";"T2390";"  6 relev‚s"
"478";"T2390";" 25 esp‚ces"
"479";"T2391";"2391"
"480";"T2391";"  4 relev‚s"
"481";"T2391";" 10 esp‚ces"
"482";"T2392";"2392"
"483";"T2392";"  6 relev‚s"
"484";"T2392";" 21 esp‚ces"
"485";"T2393";"2393"
"486";"T2393";"  9 relev‚s"
"487";"T2393";"  5 esp‚ces"
"488";"T2394";"2394"
"489";"T2394";"  5 relev‚s"
"490";"T2394";"  2 esp‚ces"
"491";"T2395";"2395"
"492";"T2395";" 14 relev‚s"
"493";"T2395";" 19 esp‚ces"
"494";"T2396";"2396"
"495";"T2396";"  2 relev‚s"
"496";"T2396";"  9 esp‚ces"
"497";"T2397";"2397"
"498";"T2397";" 19 relev‚s"
"499";"T2397";" 21 esp‚ces"
"500";"T2398";"2398"
"501";"T2398";"  4 relev‚s"
"502";"T2398";"  9 esp‚ces"
"503";"T2399";"2399"
"504";"T2399";"  5 relev‚s"
"505";"T2399";"  3 esp‚ces"
"506";"T2400";"2400"
"507";"T2400";" 15 relev‚s"
"508";"T2400";" 10 esp‚ces"
"509";"T2401";"2401"
"510";"T2401";"AVENA, BLASI & RUBECA"
"511";"T2401";"1975"
"512";"T2401";"Gpmt … Riccia & Azolla"
"513";"T2401";"30 relev‚s"
"514";"T2401";"A/D par G.Roux 1994"
"515";"T2402";"2402"
"516";"T2402";"  6 relev‚s"
"517";"T2402";"  9 esp‚ces"
"518";"T2403";"2403"
"519";"T2403";" 20 relev‚s"
"520";"T2403";" 73 esp‚ces"
"521";"T2404";"2404"
"522";"T2404";"  2 relev‚s"
"523";"T2404";" 23 esp‚ces"
"524";"T2405";"2405"
"525";"T2405";" 10 relev‚s"
"526";"T2405";" 23 esp‚ces"
"527";"T2406";"2406"
"528";"T2406";" 15 relev‚s"
"529";"T2406";" 46 esp‚ces"
