"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"375";"T1353";"1967"
"376";"T1353";"Le massif de Siou-Blanc et la forêt de Morières"
"377";"T1353";"50 1-5"
"378";"T1353";"G.Roux A/D et corrections 1996"
"379";"T1354";"1354"
"380";"T1354";" 17 relev‚s"
"381";"T1354";" 62 esp‚ces"
"382";"T1355";"1355"
"383";"T1355";"MOLINIER R. & TRONCHETTI D."
"384";"T1355";"1967"
"385";"T1355";"Le massif de Siou-Blanc et la forêt de Morières."
"386";"T1355";"52 1"
"387";"T1355";"G.Roux 1996 corr. & A/D 1996"
"388";"T1356";"1356"
"389";"T1356";"MOLINIER R. & TRONCHETTI D."
"390";"T1356";"1967"
"391";"T1356";"Le massif de Siou-Blanc et la forêt de Morières.- Ann. Sc. Toulon & Var"
"392";"T1356";"Thero-Brachypodion"
"393";"T1356";"Sedo-Arabidetum vernae Br.-Bl. 31"
"394";"T1356";"37 1"
"395";"T1356";"Corr. & A/D G.Roux 1997"
"396";"T1357";"1357"
"397";"T1357";"  5 relev‚s"
"398";"T1357";" 35 esp‚ces"
"399";"T1358";"1358"
"400";"T1358";"  5 relev‚s"
"401";"T1358";" 30 esp‚ces"
"402";"T1359";"1359"
"403";"T1359";"  5 relev‚s"
"404";"T1359";" 34 esp‚ces"
"405";"T1360";"1360"
"406";"T1360";"NEDELCU G.A."
"407";"T1360";"1967"
"408";"T1360";"Beitrage zum Phytosoziologischen Studium des Cernica-sees.- Vegetatio, 15, 1: 33-50."
"409";"T1360";"Bidention"
"410";"T1360";"Polygono-Bidentetum"
"411";"T1360";"XII 1-5"
"412";"T1360";"G.Roux 1994"
"413";"T1361";"1361"
"414";"T1361";"LAPRAZ G."
"415";"T1361";"1940"
"416";"T1361";"DES"
"417";"T1361";"Pelouse … Brachypodium ramosum"
"418";"T1361";"  8 relev‚s"
"419";"T1361";"121 esp‚ces"
"420";"T1361";"corrig‚ par G.Roux(1993)"
"421";"T1362";"1362"
"422";"T1362";"  5 relev‚s"
"423";"T1362";" 57 esp‚ces"
"424";"T1363";"1363"
"425";"T1363";"  3 relev‚s"
"426";"T1363";" 32 esp‚ces"
"427";"T1364";"1364"
"428";"T1364";"  1 relev‚s"
"429";"T1364";" 26 esp‚ces"
"430";"T1365";"1365"
"431";"T1365";"  5 relev‚s"
"432";"T1365";"112 esp‚ces"
"433";"T1366";"1366"
"434";"T1366";"  2 relev‚s"
"435";"T1366";" 31 esp‚ces"
"436";"T1367";"1367"
"437";"T1367";" 23 relev‚s"
"438";"T1367";" 99 esp‚ces"
"439";"T1368";"1368"
"440";"T1368";" 15 relev‚s"
"441";"T1368";" 75 esp‚ces"
"442";"T1369";"1369"
"443";"T1369";"RIVAS-MARTINEZ S. & IZCO J."
"444";"T1369";"  5 relev‚s"
"445";"T1369";"Bromo tectori-Stipetum capensis"
"446";"T1370";"1370"
"447";"T1370";"RIVAS-MARTINEZ S. & IZCO J."
"448";"T1370";" 27 relev‚s"
"449";"T1370";"Trifolio cherleri-Taeniatheretum caput-medusae"
"450";"T1370";"I 1-27"
"451";"T1370";"Corr. & A/D G.Roux 1995"
